ID,sentence1,sentence2,manual_similarity
1428,அனைவரும் மைதானத்தில் வேகமாக ஓடுகின்றனர்.,ஓட்டப்பந்தயத்தில் வீர்ர்கள் போட்டி போடுகின்றார்கள்,0.73334
1429,அனைவரும் மைதானத்தில் வேகமாக ஓடுகின்றனர்.,சில வீரர்கள் ஓட்டப்பந்தயத்தில் ஓடுகின்றனர்.,0.73334
1430,அனைவரும் மைதானத்தில் வேகமாக ஓடுகின்றனர்.,போட்டியாளர்கள ஓட்டப்போட்டியில் ஓடுகின்றனர்.,0.66666
1431,அனைவரும் மைதானத்தில் வேகமாக ஓடுகின்றனர்.,ஓட்டப்பந்தயம் நடைபெறுகின்றது,0.73334
1432,அனைவரும் மைதானத்தில் வேகமாக ஓடுகின்றனர்.,ஓட்ட பந்தயம் நிகழ்கிறது,0.33334
1433,ஓட்டப்பந்தயம் நடைபெறுகிறது,வீரர்கள் ஓட்ட போட்டி விளையாடுகிறார்கள்,0.26666
1434,ஓட்டப்பந்தயம் நடைபெறுகிறது,ஓட்டப்போட்டியில் வீரர்கள் ஓடுவதை பார்வையாளர்கள் ஆர்வத்துடன் பார்த்துக் கொண்டிருக்கின்றனர்.,1
1435,ஓட்டப்பந்தயம் நடைபெறுகிறது,ஓட்டப்பந்தயத்தில் வீர்ர்கள் போட்டி போடுகின்றார்கள்,1
1436,ஓட்டப்பந்தயம் நடைபெறுகிறது,ஓட்ட பந்தயம் நிகழ்கிறது,1
1437,வீரர்கள் ஓட்ட போட்டி விளையாடுகிறார்கள்,ஓட்டப்போட்டியில் வீரர்கள் ஓடுவதை பார்வையாளர்கள் ஆர்வத்துடன் பார்த்துக் கொண்டிருக்கின்றனர்.,1
1438,வீரர்கள் ஓட்ட போட்டி விளையாடுகிறார்கள்,ஓட்டப்பந்தயத்தில் வீர்ர்கள் போட்டி போடுகின்றார்கள்,0.66666
