ID,sentence1,sentence2,manual_similarity
1154,பாலைவனத்தில் வாகனம் ஒன்று செல்கின்றது,மோட்டார் வண்டி மணல் தரையிலே பாதிக்கின்றது.,0.20
1155,பாலைவனத்தில் வாகனம் ஒன்று செல்கின்றது,வாகனம் ஒன்று மண்ணில் இறங்குகின்றது.,0.20
1156,பாலைவனத்தில் வாகனம் ஒன்று செல்கின்றது,இயந்திரம் தொழிற்பாட்டில் உள்ளது,0.20
1157,பாலைவனத்தில் வாகனம் ஒன்று செல்கின்றது,வாகனம் மணல் பகுதி ஊடாக செல்கிறது,0.60
1158,மோட்டார் வண்டி மணல் தரையிலே பாதிக்கின்றது.,வாகனம் ஒன்று மண்ணில் இறங்குகின்றது.,0.60
1159,மோட்டார் வண்டி மணல் தரையிலே பாதிக்கின்றது.,இயந்திரம் தொழிற்பாட்டில் உள்ளது,0.20
1160,மோட்டார் வண்டி மணல் தரையிலே பாதிக்கின்றது.,வாகனம் மணல் பகுதி ஊடாக செல்கிறது,0.60
1161,வாகனம் ஒன்று மண்ணில் இறங்குகின்றது.,இயந்திரம் தொழிற்பாட்டில் உள்ளது,0.20
1162,வாகனம் ஒன்று மண்ணில் இறங்குகின்றது.,வாகனம் மணல் பகுதி ஊடாக செல்கிறது,0.60
1163,இயந்திரம் தொழிற்பாட்டில் உள்ளது,வாகனம் மணல் பகுதி ஊடாக செல்கிறது,0.20
